Epoch: 1/500, Batch: 99/884, ETA: 3 days, 1:26:04.430228, D loss: 0.648508, G loss: 37.953175, loss_pixel: 12.294274, loss_adv: 3.123901, loss_char_A: 4.307387, loss_CX: 13.259425, loss_attr:  4.968188
Epoch: 1/500, Batch: 100/884, ETA: 3 days, 2:32:28.038481, D loss: 0.651553, G loss: 33.916073, loss_pixel: 11.785617, loss_adv: 3.421155, loss_char_A: 2.427297, loss_CX: 11.312251, loss_attr:  4.969752
Epoch: 1/500, Batch: 101/884, ETA: 3 days, 15:53:50.563098, D loss: 0.655401, G loss: 36.299786, loss_pixel: 12.717628, loss_adv: 3.152148, loss_char_A: 3.412887, loss_CX: 12.041256, loss_attr:  4.975868
Epoch: 1/500, Batch: 102/884, ETA: 3 days, 1:53:19.648904, D loss: 0.690743, G loss: 37.149082, loss_pixel: 12.414714, loss_adv: 4.297266, loss_char_A: 3.378257, loss_CX: 12.197655, loss_attr:  4.861189
Epoch: 1/500, Batch: 103/884, ETA: 3 days, 1:07:50.515020, D loss: 0.687348, G loss: 35.199448, loss_pixel: 13.432137, loss_adv: 2.627528, loss_char_A: 2.362269, loss_CX: 11.740904, loss_attr:  5.036613
Epoch: 1/500, Batch: 104/884, ETA: 3 days, 1:24:47.410615, D loss: 0.605764, G loss: 39.044010, loss_pixel: 13.567613, loss_adv: 4.175717, loss_char_A: 3.249101, loss_CX: 13.264610, loss_attr:  4.786969
Epoch: 1/500, Batch: 105/884, ETA: 3 days, 1:31:40.557765, D loss: 0.654848, G loss: 37.642662, loss_pixel: 13.820438, loss_adv: 3.448199, loss_char_A: 3.442657, loss_CX: 12.102015, loss_attr:  4.829351
Epoch: 1/500, Batch: 106/884, ETA: 3 days, 1:21:41.051760, D loss: 0.694149, G loss: 36.163330, loss_pixel: 12.965661, loss_adv: 2.427635, loss_char_A: 3.500144, loss_CX: 12.306692, loss_attr:  4.963196
Epoch: 1/500, Batch: 107/884, ETA: 3 days, 1:13:56.133737, D loss: 0.755520, G loss: 37.663887, loss_pixel: 12.943433, loss_adv: 4.846294, loss_char_A: 2.298925, loss_CX: 12.702904, loss_attr:  4.872331
Epoch: 1/500, Batch: 108/884, ETA: 3 days, 1:33:01.085270, D loss: 0.907956, G loss: 37.766560, loss_pixel: 14.582133, loss_adv: 1.353296, loss_char_A: 3.666942, loss_CX: 13.070390, loss_attr:  5.093799
Epoch: 1/500, Batch: 109/884, ETA: 3 days, 1:25:50.760270, D loss: 0.906113, G loss: 40.335865, loss_pixel: 12.950089, loss_adv: 6.366353, loss_char_A: 2.423866, loss_CX: 13.546224, loss_attr:  5.049331
Epoch: 1/500, Batch: 110/884, ETA: 3 days, 1:27:29.206515, D loss: 0.738143, G loss: 37.714848, loss_pixel: 13.711153, loss_adv: 2.306627, loss_char_A: 3.408546, loss_CX: 13.262466, loss_attr:  5.026054
Epoch: 1/500, Batch: 111/884, ETA: 3 days, 2:28:47.272488, D loss: 0.668197, G loss: 38.193031, loss_pixel: 14.764479, loss_adv: 2.440181, loss_char_A: 3.135466, loss_CX: 12.942055, loss_attr:  4.910851
Epoch: 1/500, Batch: 112/884, ETA: 3 days, 1:21:41.033510, D loss: 0.665267, G loss: 38.456619, loss_pixel: 13.199350, loss_adv: 4.699650, loss_char_A: 2.983551, loss_CX: 12.766010, loss_attr:  4.808061
Epoch: 1/500, Batch: 113/884, ETA: 3 days, 1:39:33.527255, D loss: 0.644268, G loss: 37.702419, loss_pixel: 13.650450, loss_adv: 3.387432, loss_char_A: 3.158868, loss_CX: 12.360682, loss_attr:  5.144987
Epoch: 1/500, Batch: 114/884, ETA: 3 days, 1:55:00.813553, D loss: 0.623227, G loss: 36.224968, loss_pixel: 12.829143, loss_adv: 3.412741, loss_char_A: 2.818209, loss_CX: 12.131720, loss_attr:  5.033154
Epoch: 1/500, Batch: 115/884, ETA: 3 days, 2:23:14.061173, D loss: 0.586913, G loss: 36.806774, loss_pixel: 13.085159, loss_adv: 4.016837, loss_char_A: 3.219484, loss_CX: 11.685823, loss_attr:  4.799470
